ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
REACTOME_GLYCOSPHINGOLIPID_METABOLISM	REACTOME_GLYCOSPHINGOLIPID_METABOLISM	3/190	45/21728	0.00713191663731223	0.0404099031128576	0.0287146710136132	ARSL/CTSA/SMPD1	3
HUMMERICH_SKIN_CANCER_PROGRESSION_UP	HUMMERICH_SKIN_CANCER_PROGRESSION_UP	4/190	87/21728	0.00717267746310932	0.0405676298318922	0.028826749254298	COL1A1/COL1A2/COL6A3/MMP9	4
BIOCARTA_IL3_PATHWAY	BIOCARTA_IL3_PATHWAY	2/190	15/21728	0.007410672119668	0.0413181168448274	0.0293600340685734	HRAS/RAF1	2
BIOCARTA_LONGEVITY_PATHWAY	BIOCARTA_LONGEVITY_PATHWAY	2/190	15/21728	0.007410672119668	0.0413181168448274	0.0293600340685734	HRAS/PIK3CA	2
PID_ERB_GENOMIC_PATHWAY	PID_ERB_GENOMIC_PATHWAY	2/190	15/21728	0.007410672119668	0.0413181168448274	0.0293600340685734	NCOA1/SMARCB1	2
REACTOME_ANCHORING_FIBRIL_FORMATION	REACTOME_ANCHORING_FIBRIL_FORMATION	2/190	15/21728	0.007410672119668	0.0413181168448274	0.0293600340685734	COL1A1/COL1A2	2
REACTOME_CONSTITUTIVE_SIGNALING_BY_EGFRVIII	REACTOME_CONSTITUTIVE_SIGNALING_BY_EGFRVIII	2/190	15/21728	0.007410672119668	0.0413181168448274	0.0293600340685734	HRAS/PIK3CA	2
REACTOME_PLATELET_ADHESION_TO_EXPOSED_COLLAGEN	REACTOME_PLATELET_ADHESION_TO_EXPOSED_COLLAGEN	2/190	15/21728	0.007410672119668	0.0413181168448274	0.0293600340685734	COL1A1/COL1A2	2
WP_ERK_PATHWAY_IN_HUNTINGTONS_DISEASE	WP_ERK_PATHWAY_IN_HUNTINGTONS_DISEASE	2/190	15/21728	0.007410672119668	0.0413181168448274	0.0293600340685734	HRAS/RAF1	2
WP_SOMATIC_SEX_DETERMINATION	WP_SOMATIC_SEX_DETERMINATION	2/190	15/21728	0.007410672119668	0.0413181168448274	0.0293600340685734	GATA4/SOX9	2
MOREAUX_B_LYMPHOCYTE_MATURATION_BY_TACI_UP	MOREAUX_B_LYMPHOCYTE_MATURATION_BY_TACI_UP	4/190	88/21728	0.00746391434059252	0.0414676586108317	0.0294662962044072	AMN/CAPS/COL11A2/NAP1L1	4
SASSON_RESPONSE_TO_FORSKOLIN_UP	SASSON_RESPONSE_TO_FORSKOLIN_UP	4/190	88/21728	0.00746391434059252	0.0414676586108317	0.0294662962044072	ALPL/ATP2A2/CASP9/CYP11A1	4
BLALOCK_ALZHEIMERS_DISEASE_INCIPIENT_UP	BLALOCK_ALZHEIMERS_DISEASE_INCIPIENT_UP	9/190	390/21728	0.00755346855676179	0.0416760711273123	0.029614391012483	ARID1A/CR1/CYP11A1/FGFR3/NAP1L1/PIBF1/PLXNB2/SMARCC2/TNC	9
BEGUM_TARGETS_OF_PAX3_FOXO1_FUSION_DN	BEGUM_TARGETS_OF_PAX3_FOXO1_FUSION_DN	3/190	46/21728	0.00758108844017054	0.0416760711273123	0.029614391012483	SMAD6/SOX9/TNC	3
KRASNOSELSKAYA_ILF3_TARGETS_DN	KRASNOSELSKAYA_ILF3_TARGETS_DN	3/190	46/21728	0.00758108844017054	0.0416760711273123	0.029614391012483	CDH11/COL2A1/CREBBP	3
SIG_BCR_SIGNALING_PATHWAY	SIG_BCR_SIGNALING_PATHWAY	3/190	46/21728	0.00758108844017054	0.0416760711273123	0.029614391012483	PIK3CA/RAF1/SOS2	3
WP_ENVELOPE_PROTEINS_AND_THEIR_POTENTIAL_ROLES_IN_EDMD_PHYSIOPATHOLOGY	WP_ENVELOPE_PROTEINS_AND_THEIR_POTENTIAL_ROLES_IN_EDMD_PHYSIOPATHOLOGY	3/190	46/21728	0.00758108844017054	0.0416760711273123	0.029614391012483	HRAS/MAP2K2/SOS2	3
WP_HEART_DEVELOPMENT	WP_HEART_DEVELOPMENT	3/190	46/21728	0.00758108844017054	0.0416760711273123	0.029614391012483	GATA4/NOTCH1/PTPN11	3
SCHAEFFER_PROSTATE_DEVELOPMENT_6HR_DN	SCHAEFFER_PROSTATE_DEVELOPMENT_6HR_DN	10/190	463/21728	0.00778116309255541	0.0427011729851948	0.0303428130164242	AUTS2/CREBBP/DNAJB11/FRAS1/GATA3/NOTCH1/PIKFYVE/PTPN11/SOX9/WNT6	10
JAEGER_METASTASIS_DN	JAEGER_METASTASIS_DN	7/190	259/21728	0.00792210477752136	0.0433231479035532	0.0307847790639423	BMP7/CDH1/FGFR2/FGFR3/GATA3/PTCH1/THBD	7
SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM1	SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM1	7/190	259/21728	0.00792210477752136	0.0433231479035532	0.0307847790639423	CEP55/FKTN/GUSB/NAP1L1/NLRP5/PIGC/SCARB1	7
KEGG_NOTCH_SIGNALING_PATHWAY	KEGG_NOTCH_SIGNALING_PATHWAY	3/190	47/21728	0.00804662709761597	0.0435204304375623	0.0309249650734208	CREBBP/KAT2A/NOTCH1	3
KEGG_TYPE_II_DIABETES_MELLITUS	KEGG_TYPE_II_DIABETES_MELLITUS	3/190	47/21728	0.00804662709761597	0.0435204304375623	0.0309249650734208	ABCC8/PIK3CA/PIK3R2	3
PID_IL6_7_PATHWAY	PID_IL6_7_PATHWAY	3/190	47/21728	0.00804662709761597	0.0435204304375623	0.0309249650734208	PIK3CA/PTPN11/RAC1	3
WP_NOTCH_SIGNALING	WP_NOTCH_SIGNALING	3/190	47/21728	0.00804662709761597	0.0435204304375623	0.0309249650734208	CREBBP/KAT2A/NOTCH1	3
WP_THYMIC_STROMAL_LYMPHOPOIETIN_TSLP_SIGNALING_PATHWAY	WP_THYMIC_STROMAL_LYMPHOPOIETIN_TSLP_SIGNALING_PATHWAY	3/190	47/21728	0.00804662709761597	0.0435204304375623	0.0309249650734208	MAP2K2/PIK3CA/PTPN11	3
YAMASHITA_LIVER_CANCER_STEM_CELL_UP	YAMASHITA_LIVER_CANCER_STEM_CELL_UP	3/190	47/21728	0.00804662709761597	0.0435204304375623	0.0309249650734208	FGFR3/MAP2K2/SOX9	3
CHIARADONNA_NEOPLASTIC_TRANSFORMATION_KRAS_DN	CHIARADONNA_NEOPLASTIC_TRANSFORMATION_KRAS_DN	5/190	141/21728	0.00805523099210694	0.0435204304375623	0.0309249650734208	COL1A1/COL1A2/GAS1/NOTCH1/SMAD6	5
KEGG_DILATED_CARDIOMYOPATHY	KEGG_DILATED_CARDIOMYOPATHY	4/190	90/21728	0.00806953134655125	0.0435227816096639	0.0309266357810492	ATP2A2/MYBPC3/PRKACB/RYR2	4
BIOCARTA_CDMAC_PATHWAY	BIOCARTA_CDMAC_PATHWAY	2/190	16/21728	0.00842092390466221	0.0448782345275631	0.0318898002930555	HRAS/RAF1	2
BIOCARTA_IL7_PATHWAY	BIOCARTA_IL7_PATHWAY	2/190	16/21728	0.00842092390466221	0.0448782345275631	0.0318898002930555	CREBBP/PIK3CA	2
BIOCARTA_PITX2_PATHWAY	BIOCARTA_PITX2_PATHWAY	2/190	16/21728	0.00842092390466221	0.0448782345275631	0.0318898002930555	CREBBP/LDB1	2
BIOCARTA_SHH_PATHWAY	BIOCARTA_SHH_PATHWAY	2/190	16/21728	0.00842092390466221	0.0448782345275631	0.0318898002930555	PRKACB/PTCH1	2
BIOCARTA_SPPA_PATHWAY	BIOCARTA_SPPA_PATHWAY	2/190	16/21728	0.00842092390466221	0.0448782345275631	0.0318898002930555	HRAS/RAF1	2
REACTOME_RAP1_SIGNALLING	REACTOME_RAP1_SIGNALLING	2/190	16/21728	0.00842092390466221	0.0448782345275631	0.0318898002930555	PRKACB/RAF1	2
REACTOME_SIGNALING_BY_ERBB2_ECD_MUTANTS	REACTOME_SIGNALING_BY_ERBB2_ECD_MUTANTS	2/190	16/21728	0.00842092390466221	0.0448782345275631	0.0318898002930555	HRAS/PIK3CA	2
EBAUER_MYOGENIC_TARGETS_OF_PAX3_FOXO1_FUSION	EBAUER_MYOGENIC_TARGETS_OF_PAX3_FOXO1_FUSION	3/190	48/21728	0.00852866260381671	0.0449940704426566	0.0319721115568114	COL6A3/MACF1/MYOM1	3
REACTOME_INTERLEUKIN_3_INTERLEUKIN_5_AND_GM_CSF_SIGNALING	REACTOME_INTERLEUKIN_3_INTERLEUKIN_5_AND_GM_CSF_SIGNALING	3/190	48/21728	0.00852866260381671	0.0449940704426566	0.0319721115568114	PIK3CA/PIK3R2/PTPN11	3
REACTOME_NOTCH1_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION	REACTOME_NOTCH1_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION	3/190	48/21728	0.00852866260381671	0.0449940704426566	0.0319721115568114	CREBBP/KAT2A/NOTCH1	3
WP_ARYL_HYDROCARBON_RECEPTOR_PATHWAY_WP2586	WP_ARYL_HYDROCARBON_RECEPTOR_PATHWAY_WP2586	3/190	48/21728	0.00852866260381671	0.0449940704426566	0.0319721115568114	HRAS/NF1/RAF1	3
WP_TRANSLATION_INHIBITORS_IN_CHRONICALLY_ACTIVATED_PDGFRA_CELLS	WP_TRANSLATION_INHIBITORS_IN_CHRONICALLY_ACTIVATED_PDGFRA_CELLS	3/190	48/21728	0.00852866260381671	0.0449940704426566	0.0319721115568114	MAP2K2/PIK3CA/PIK3R2	3
ZHAN_MULTIPLE_MYELOMA_CD2_UP	ZHAN_MULTIPLE_MYELOMA_CD2_UP	3/190	48/21728	0.00852866260381671	0.0449940704426566	0.0319721115568114	NF1/PLXNB2/RERE	3
LU_AGING_BRAIN_UP	LU_AGING_BRAIN_UP	7/190	263/21728	0.00857938787126556	0.0451156086967113	0.0320584748170994	AGT/BMP7/FGFR2/FGFR3/NIPBL/OFD1/RYR1	7
FARMER_BREAST_CANCER_BASAL_VS_LULMINAL	FARMER_BREAST_CANCER_BASAL_VS_LULMINAL	8/190	329/21728	0.0085804454896262	0.0451156086967113	0.0320584748170994	ATP7B/CANT1/GATA3/GPD1L/KIF14/KIF16B/PBX1/STIL	8
REACTOME_CELL_JUNCTION_ORGANIZATION	REACTOME_CELL_JUNCTION_ORGANIZATION	4/190	92/21728	0.0087065405324839	0.0457020580793762	0.0324751969518278	CDH1/CDH11/CDH5/FLNA	4
PID_ANGIOPOIETIN_RECEPTOR_PATHWAY	PID_ANGIOPOIETIN_RECEPTOR_PATHWAY	3/190	49/21728	0.00902731762394052	0.047199971234437	0.0335395915714934	PIK3CA/PTPN11/RAC1	3
DE_YY1_TARGETS_DN	DE_YY1_TARGETS_DN	4/190	93/21728	0.00903701265112986	0.047199971234437	0.0335395915714934	EPAS1/MACF1/PRKACB/USP9X	4
WATANABE_RECTAL_CANCER_RADIOTHERAPY_RESPONSIVE_DN	WATANABE_RECTAL_CANCER_RADIOTHERAPY_RESPONSIVE_DN	4/190	93/21728	0.00903701265112986	0.047199971234437	0.0335395915714934	COL1A2/COL6A3/FLNA/SCARB1	4
REACTOME_CLASS_B_2_SECRETIN_FAMILY_RECEPTORS	REACTOME_CLASS_B_2_SECRETIN_FAMILY_RECEPTORS	4/190	94/21728	0.00937556467432986	0.0486398593072239	0.0345627544380568	FZD6/GNB2/PTCH1/WNT6	4
MANALO_HYPOXIA_UP	MANALO_HYPOXIA_UP	6/190	205/21728	0.00945110150567061	0.0486398593072239	0.0345627544380568	COL1A2/DCHS1/GBE1/NAP1L1/PTPRB/SMAD6	6
BIOCARTA_ARF_PATHWAY	BIOCARTA_ARF_PATHWAY	2/190	17/21728	0.00948919506261925	0.0486398593072239	0.0345627544380568	PIK3CA/RAC1	2
BIOCARTA_HCMV_PATHWAY	BIOCARTA_HCMV_PATHWAY	2/190	17/21728	0.00948919506261925	0.0486398593072239	0.0345627544380568	MAP2K2/PIK3CA	2
BIOCARTA_PML_PATHWAY	BIOCARTA_PML_PATHWAY	2/190	17/21728	0.00948919506261925	0.0486398593072239	0.0345627544380568	CREBBP/HRAS	2
KEGG_RENIN_ANGIOTENSIN_SYSTEM	KEGG_RENIN_ANGIOTENSIN_SYSTEM	2/190	17/21728	0.00948919506261925	0.0486398593072239	0.0345627544380568	AGT/CTSA	2
LE_SKI_TARGETS_UP	LE_SKI_TARGETS_UP	2/190	17/21728	0.00948919506261925	0.0486398593072239	0.0345627544380568	ADAMTS1/CDH11	2
REACTOME_GAB1_SIGNALOSOME	REACTOME_GAB1_SIGNALOSOME	2/190	17/21728	0.00948919506261925	0.0486398593072239	0.0345627544380568	PIK3CA/PTPN11	2
REACTOME_SIGNALING_BY_NTRK3_TRKC	REACTOME_SIGNALING_BY_NTRK3_TRKC	2/190	17/21728	0.00948919506261925	0.0486398593072239	0.0345627544380568	HRAS/PIK3CA	2
WP_MAP3K1_ROLE_IN_PROMOTING_AND_BLOCKING_GONADAL_DETERMINATION	WP_MAP3K1_ROLE_IN_PROMOTING_AND_BLOCKING_GONADAL_DETERMINATION	2/190	17/21728	0.00948919506261925	0.0486398593072239	0.0345627544380568	FGFR2/SOX9	2
CHIBA_RESPONSE_TO_TSA_UP	CHIBA_RESPONSE_TO_TSA_UP	3/190	50/21728	0.00954270764343439	0.0486398593072239	0.0345627544380568	CASP9/COL11A2/COL1A2	3
REACTOME_SIGNALING_BY_EGFR	REACTOME_SIGNALING_BY_EGFR	3/190	50/21728	0.00954270764343439	0.0486398593072239	0.0345627544380568	HRAS/PIK3CA/PTPN11	3
REACTOME_SIGNALING_BY_FGFR1	REACTOME_SIGNALING_BY_FGFR1	3/190	50/21728	0.00954270764343439	0.0486398593072239	0.0345627544380568	HRAS/PIK3CA/PTPN11	3
WP_HEPATITIS_C_AND_HEPATOCELLULAR_CARCINOMA	WP_HEPATITIS_C_AND_HEPATOCELLULAR_CARCINOMA	3/190	50/21728	0.00954270764343439	0.0486398593072239	0.0345627544380568	CASP9/PTPN11/RAC1	3
LEE_NEURAL_CREST_STEM_CELL_UP	LEE_NEURAL_CREST_STEM_CELL_UP	5/190	147/21728	0.00954512689813632	0.0486398593072239	0.0345627544380568	CDH1/COL1A2/KLHL41/NAP1L1/NEFL	5
KINSEY_TARGETS_OF_EWSR1_FLII_FUSION_DN	KINSEY_TARGETS_OF_EWSR1_FLII_FUSION_DN	8/190	336/21728	0.00966675983906396	0.0491798365232119	0.0349464541482155	COL1A1/KLHL41/MYOM1/NAP1L1/PIK3R2/SMAD6/TNC/TRO	8
KUMAR_TARGETS_OF_MLL_AF9_FUSION	KUMAR_TARGETS_OF_MLL_AF9_FUSION	9/190	407/21728	0.00982406075431453	0.0498232270051793	0.0354036377740061	ALOX15/CDH5/CYP11A1/GATA3/GUSB/MMP9/PTCH1/RYR1/TPI1	9
REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	7/190	270/21728	0.00982496894431537	0.0498232270051793	0.0354036377740061	CHRNA1/GNB2/HRAS/NEFL/PRKACB/RAC1/TUBA1A	7
LIM_MAMMARY_STEM_CELL_UP	LIM_MAMMARY_STEM_CELL_UP	10/190	480/21728	0.00987311882766351	0.0499619020220624	0.0355021781609129	ADAMTS1/ATP2A2/BMP7/DCHS1/EPAS1/HRAS/LIFR/PKD1/THSD1/TRO	10
PEREZ_TP53_AND_TP63_TARGETS	PEREZ_TP53_AND_TP63_TARGETS	6/190	207/21728	0.00988414818595118	0.0499619020220624	0.0355021781609129	APAF1/ARID1B/AUTS2/FOXF1/NEFL/SMAD6	6
